Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790095692,8,POST,/predict,6.200000,0.000000,54,89,97,100,120,120,150,160,160,160,160,147,0,52,68.59100593174182,17.012295000313316,572.6664119938505,160.39455782312925
1790095692,8,,Aggregated,6.200000,0.000000,54,89,97,100,120,120,150,160,160,160,160,147,0,52,68.59100593174182,17.012295000313316,572.6664119938505,160.39455782312925
1790095693,8,POST,/predict,6.000000,0.000000,53,88,97,110,120,130,150,160,160,160,160,152,0,51,67.68775857204002,17.012295000313316,572.6664119938505,160.4078947368421
1790095693,8,,Aggregated,6.000000,0.000000,53,88,97,110,120,130,150,160,160,160,160,152,0,51,67.68775857204002,17.012295000313316,572.6664119938505,160.4078947368421
1790095694,8,POST,/predict,5.900000,0.000000,53,88,97,110,120,130,150,160,160,160,160,158,0,52,67.53350280978108,17.012295000313316,572.6664119938505,160.3860759493671
1790095694,8,,Aggregated,5.900000,0.000000,53,88,97,110,120,130,150,160,160,160,160,158,0,52,67.53350280978108,17.012295000313316,572.6664119938505,160.3860759493671
1790095695,8,POST,/predict,6.100000,0.000000,52,88,97,110,120,130,150,160,160,160,160,164,0,51,66.99236533495423,17.012295000313316,572.6664119938505,160.3719512195122
1790095695,8,,Aggregated,6.100000,0.000000,52,88,97,110,120,130,150,160,160,160,160,164,0,51,66.99236533495423,17.012295000313316,572.6664119938505,160.3719512195122
1790095696,8,POST,/predict,6.200000,0.000000,46,69,96,97,120,120,150,160,160,160,160,171,0,50,66.51348576567658,17.012295000313316,572.6664119938505,160.38011695906434
1790095696,8,,Aggregated,6.200000,0.000000,46,69,96,97,120,120,150,160,160,160,160,171,0,50,66.51348576567658,17.012295000313316,572.6664119938505,160.38011695906434
1790095697,8,POST,/predict,6.000000,0.000000,37,56,73,96,120,120,150,160,160,160,160,177,0,47,65.36279980749804,17.012295000313316,572.6664119938505,160.37853107344634
1790095697,8,,Aggregated,6.000000,0.000000,37,56,73,96,120,120,150,160,160,160,160,177,0,47,65.36279980749804,17.012295000313316,572.6664119938505,160.37853107344634
1790095698,8,POST,/predict,6.500000,0.000000,46,58,84,96,120,120,150,160,160,160,160,181,0,50,65.44726590016691,17.012295000313316,572.6664119938505,160.38674033149172
1790095698,8,,Aggregated,6.500000,0.000000,46,58,84,96,120,120,150,160,160,160,160,181,0,50,65.44726590016691,17.012295000313316,572.6664119938505,160.38674033149172
1790095699,8,POST,/predict,6.200000,0.000000,35,54,69,96,110,120,150,160,160,160,160,190,0,47,64.7911240679892,17.012295000313316,572.6664119938505,160.39473684210526
1790095699,8,,Aggregated,6.200000,0.000000,35,54,69,96,110,120,150,160,160,160,160,190,0,47,64.7911240679892,17.012295000313316,572.6664119938505,160.39473684210526
1790095700,8,POST,/predict,5.900000,0.000000,35,58,84,97,110,120,150,160,160,160,160,199,0,46,64.52951986386836,17.012295000313316,572.6664119938505,160.4070351758794
1790095700,8,,Aggregated,5.900000,0.000000,35,58,84,97,110,120,150,160,160,160,160,199,0,46,64.52951986386836,17.012295000313316,572.6664119938505,160.4070351758794
1790095701,8,POST,/predict,6.400000,0.000000,36,58,76,96,110,120,140,150,150,150,150,203,0,47,64.57612981233835,17.012295000313316,572.6664119938505,160.40886699507388
1790095701,8,,Aggregated,6.400000,0.000000,36,58,76,96,110,120,140,150,150,150,150,203,0,47,64.57612981233835,17.012295000313316,572.6664119938505,160.40886699507388
1790095702,8,POST,/predict,6.400000,0.000000,36,58,76,95,110,120,120,140,140,140,140,211,0,46,63.785073321837636,17.012295000313316,572.6664119938505,160.40284360189574
1790095702,8,,Aggregated,6.400000,0.000000,36,58,76,95,110,120,120,140,140,140,140,211,0,46,63.785073321837636,17.012295000313316,572.6664119938505,160.40284360189574
1790095703,8,POST,/predict,6.500000,0.000000,35,58,78,95,110,120,120,140,140,140,140,215,0,46,64.00685062287457,17.012295000313316,572.6664119938505,160.40465116279069
1790095703,8,,Aggregated,6.500000,0.000000,35,58,78,95,110,120,120,140,140,140,140,215,0,46,64.00685062287457,17.012295000313316,572.6664119938505,160.40465116279069
1790095704,8,POST,/predict,6.400000,0.000000,45,65,85,98,110,120,120,140,140,140,140,224,0,47,64.12366208441459,17.012295000313316,572.6664119938505,160.41517857142858
1790095704,8,,Aggregated,6.400000,0.000000,45,65,85,98,110,120,120,140,140,140,140,224,0,47,64.12366208441459,17.012295000313316,572.6664119938505,160.41517857142858
1790095705,8,POST,/predict,6.500000,0.000000,45,65,85,110,120,120,140,160,160,160,160,229,0,46,64.35778632275323,17.012295000313316,572.6664119938505,160.4061135371179
1790095705,8,,Aggregated,6.500000,0.000000,45,65,85,110,120,120,140,160,160,160,160,229,0,46,64.35778632275323,17.012295000313316,572.6664119938505,160.4061135371179
1790095706,8,POST,/predict,6.700000,0.000000,46,75,85,100,110,120,140,160,160,160,160,235,0,47,64.33441651448796,17.012295000313316,572.6664119938505,160.4
1790095706,8,,Aggregated,6.700000,0.000000,46,75,85,100,110,120,140,160,160,160,160,235,0,47,64.33441651448796,17.012295000313316,572.6664119938505,160.4
1790095707,8,POST,/predict,6.500000,0.000000,51,76,89,100,120,120,140,160,160,160,160,243,0,47,64.12325437820144,17.012295000313316,572.6664119938505,160.38683127572017
1790095707,8,,Aggregated,6.500000,0.000000,51,76,89,100,120,120,140,160,160,160,160,243,0,47,64.12325437820144,17.012295000313316,572.6664119938505,160.38683127572017
1790095708,8,POST,/predict,6.200000,0.000000,58,76,89,100,120,120,140,160,160,160,160,249,0,48,63.87094846549331,17.012295000313316,572.6664119938505,160.3855421686747
1790095708,8,,Aggregated,6.200000,0.000000,58,76,89,100,120,120,140,160,160,160,160,249,0,48,63.87094846549331,17.012295000313316,572.6664119938505,160.3855421686747
1790095709,8,POST,/predict,6.400000,0.000000,58,76,89,98,110,120,120,160,160,160,160,252,0,50,63.868454336948666,17.012295000313316,572.6664119938505,160.39285714285714
1790095709,8,,Aggregated,6.400000,0.000000,58,76,89,98,110,120,120,160,160,160,160,252,0,50,63.868454336948666,17.012295000313316,572.6664119938505,160.39285714285714
1790095710,8,POST,/predict,6.700000,0.000000,47,67,82,89,110,120,120,160,160,160,160,261,0,46,62.93195808393648,17.012295000313316,572.6664119938505,160.39846743295018
1790095710,8,,Aggregated,6.700000,0.000000,47,67,82,89,110,120,120,160,160,160,160,261,0,46,62.93195808393648,17.012295000313316,572.6664119938505,160.39846743295018
1790095711,8,POST,/predict,6.400000,0.000000,45,67,82,85,110,110,120,160,160,160,160,265,0,46,62.851855414754816,17.012295000313316,572.6664119938505,160.41132075471697
1790095711,8,,Aggregated,6.400000,0.000000,45,67,82,85,110,110,120,160,160,160,160,265,0,46,62.851855414754816,17.012295000313316,572.6664119938505,160.41132075471697
1790095712,8,POST,/predict,6.200000,0.000000,46,67,83,85,110,110,120,160,160,160,160,272,0,46,62.42009370552135,17.012295000313316,572.6664119938505,160.40808823529412
1790095712,8,,Aggregated,6.200000,0.000000,46,67,83,85,110,110,120,160,160,160,160,272,0,46,62.42009370552135,17.012295000313316,572.6664119938505,160.40808823529412
1790095713,8,POST,/predict,6.300000,0.000000,40,66,82,85,99,110,120,160,160,160,160,279,0,46,62.06532140111377,17.012295000313316,572.6664119938505,160.40860215053763
1790095713,8,,Aggregated,6.300000,0.000000,40,66,82,85,99,110,120,160,160,160,160,279,0,46,62.06532140111377,17.012295000313316,572.6664119938505,160.40860215053763
1790095714,8,POST,/predict,6.400000,0.000000,46,69,83,89,99,110,120,160,160,160,160,284,0,46,62.53307996795088,17.012295000313316,572.6664119938505,160.41549295774647
1790095714,8,,Aggregated,6.400000,0.000000,46,69,83,89,99,110,120,160,160,160,160,284,0,46,62.53307996795088,17.012295000313316,572.6664119938505,160.41549295774647
1790095715,8,POST,/predict,6.300000,0.000000,37,67,83,89,99,120,120,120,120,120,120,290,0,46,62.603599527185374,17.012295000313316,572.6664119938505,160.40689655172415
1790095715,8,,Aggregated,6.300000,0.000000,37,67,83,89,99,120,120,120,120,120,120,290,0,46,62.603599527185374,17.012295000313316,572.6664119938505,160.40689655172415
1790095716,8,POST,/predict,5.800000,0.000000,40,69,83,92,110,120,120,120,120,120,120,295,0,47,62.90971659961496,17.012295000313316,572.6664119938505,160.40677966101694
1790095716,8,,Aggregated,5.800000,0.000000,40,69,83,92,110,120,120,120,120,120,120,295,0,47,62.90971659961496,17.012295000313316,572.6664119938505,160.40677966101694
1790095717,8,POST,/predict,6.000000,0.000000,59,81,92,94,120,120,120,140,140,140,140,302,0,51,63.71121244997114,17.012295000313316,572.6664119938505,160.41059602649005
1790095717,8,,Aggregated,6.000000,0.000000,59,81,92,94,120,120,120,140,140,140,140,302,0,51,63.71121244997114,17.012295000313316,572.6664119938505,160.41059602649005
1790095718,8,POST,/predict,5.900000,0.000000,58,85,94,100,120,120,120,140,140,140,140,306,0,51,64.01423051595415,17.012295000313316,572.6664119938505,160.40522875816993
1790095718,8,,Aggregated,5.900000,0.000000,58,85,94,100,120,120,120,140,140,140,140,306,0,51,64.01423051595415,17.012295000313316,572.6664119938505,160.40522875816993
1790095719,8,POST,/predict,5.800000,0.000000,54,85,99,100,120,120,120,140,140,140,140,313,0,51,63.75001833508961,17.012295000313316,572.6664119938505,160.3929712460064
1790095719,8,,Aggregated,5.800000,0.000000,54,85,99,100,120,120,120,140,140,140,140,313,0,51,63.75001833508961,17.012295000313316,572.6664119938505,160.3929712460064
1790095720,8,POST,/predict,5.900000,0.000000,83,99,100,110,120,130,140,150,150,150,150,320,0,52,64.84186413715634,17.012295000313316,572.6664119938505,160.384375
1790095720,8,,Aggregated,5.900000,0.000000,83,99,100,110,120,130,140,150,150,150,150,320,0,52,64.84186413715634,17.012295000313316,572.6664119938505,160.384375
